"22.09.2022 21:28:16";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://i.pinimg.com/originals/b7/fb/80/b7fb80122cf46d0e584f3a0768aef282.gif'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:17";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://bit.ly/3sHrjQZ'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:18";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://static.wikia.nocookie.net/a1dea591-8a10-4c02-a573-5321c601c129'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:19";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://www.gifcen.com/wp-content/uploads/2022/03/rickroll-gif-4.gif'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:20";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://bit.ly/3u5D8Dt'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:21";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'http://static1.squarespace.com/static/60503ac20951e15087fbe7b8/60504609ee9c445722c9dd4e/60e3f9b541eb1b01e8e46854/1627103366283/RalphRoll.gif?format=1500w'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:22";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://i.imgflip.com/56bhvt.gif'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:23";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://www.youtube.com/watch?v=dQw4w9WgXcQ'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:24";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://i.pinimg.com/originals/b7/fb/80/b7fb80122cf46d0e584f3a0768aef282.gif'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:25";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://bit.ly/3sHrjQZ'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:26";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://static.wikia.nocookie.net/a1dea591-8a10-4c02-a573-5321c601c129'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:27";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://www.gifcen.com/wp-content/uploads/2022/03/rickroll-gif-4.gif'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:28";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://bit.ly/3u5D8Dt'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:29";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'http://static1.squarespace.com/static/60503ac20951e15087fbe7b8/60504609ee9c445722c9dd4e/60e3f9b541eb1b01e8e46854/1627103366283/RalphRoll.gif?format=1500w'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:30";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://i.imgflip.com/56bhvt.gif'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:31";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://www.youtube.com/watch?v=dQw4w9WgXcQ'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:32";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://i.pinimg.com/originals/b7/fb/80/b7fb80122cf46d0e584f3a0768aef282.gif'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:33";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://bit.ly/3sHrjQZ'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:34";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://static.wikia.nocookie.net/a1dea591-8a10-4c02-a573-5321c601c129'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:35";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://www.gifcen.com/wp-content/uploads/2022/03/rickroll-gif-4.gif'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:36";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://bit.ly/3u5D8Dt'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:38";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'http://static1.squarespace.com/static/60503ac20951e15087fbe7b8/60504609ee9c445722c9dd4e/60e3f9b541eb1b01e8e46854/1627103366283/RalphRoll.gif?format=1500w'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:38";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://i.imgflip.com/56bhvt.gif'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:39";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://www.youtube.com/watch?v=dQw4w9WgXcQ'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:40";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://i.pinimg.com/originals/b7/fb/80/b7fb80122cf46d0e584f3a0768aef282.gif'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:41";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://bit.ly/3sHrjQZ'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:43";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://static.wikia.nocookie.net/a1dea591-8a10-4c02-a573-5321c601c129'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:43";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://www.gifcen.com/wp-content/uploads/2022/03/rickroll-gif-4.gif'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:44";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://bit.ly/3u5D8Dt'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:45";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'http://static1.squarespace.com/static/60503ac20951e15087fbe7b8/60504609ee9c445722c9dd4e/60e3f9b541eb1b01e8e46854/1627103366283/RalphRoll.gif?format=1500w'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:46";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://i.imgflip.com/56bhvt.gif'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:48";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://www.youtube.com/watch?v=dQw4w9WgXcQ'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:48";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://i.pinimg.com/originals/b7/fb/80/b7fb80122cf46d0e584f3a0768aef282.gif'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:49";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://bit.ly/3sHrjQZ'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:50";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://static.wikia.nocookie.net/a1dea591-8a10-4c02-a573-5321c601c129'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:51";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://www.gifcen.com/wp-content/uploads/2022/03/rickroll-gif-4.gif'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:53";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://bit.ly/3u5D8Dt'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:54";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'http://static1.squarespace.com/static/60503ac20951e15087fbe7b8/60504609ee9c445722c9dd4e/60e3f9b541eb1b01e8e46854/1627103366283/RalphRoll.gif?format=1500w'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:54";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://i.imgflip.com/56bhvt.gif'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:55";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://www.youtube.com/watch?v=dQw4w9WgXcQ'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:56";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://i.pinimg.com/originals/b7/fb/80/b7fb80122cf46d0e584f3a0768aef282.gif'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:59";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://bit.ly/3sHrjQZ'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:28:59";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://static.wikia.nocookie.net/a1dea591-8a10-4c02-a573-5321c601c129'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:29:00";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://www.gifcen.com/wp-content/uploads/2022/03/rickroll-gif-4.gif'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:29:01";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://bit.ly/3u5D8Dt'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:29:02";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'http://static1.squarespace.com/static/60503ac20951e15087fbe7b8/60504609ee9c445722c9dd4e/60e3f9b541eb1b01e8e46854/1627103366283/RalphRoll.gif?format=1500w'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:29:04";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://i.imgflip.com/56bhvt.gif'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:29:04";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://www.youtube.com/watch?v=dQw4w9WgXcQ'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:29:05";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://i.pinimg.com/originals/b7/fb/80/b7fb80122cf46d0e584f3a0768aef282.gif'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:29:06";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://bit.ly/3sHrjQZ'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:29:07";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://static.wikia.nocookie.net/a1dea591-8a10-4c02-a573-5321c601c129'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:29:09";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://www.gifcen.com/wp-content/uploads/2022/03/rickroll-gif-4.gif'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:29:09";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'https://bit.ly/3u5D8Dt'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
"22.09.2022 21:29:10";"GUILD";"David's py dungeon";863071397207212052;"TextMESSAGE";"{'text': 'http://static1.squarespace.com/static/60503ac20951e15087fbe7b8/60504609ee9c445722c9dd4e/60e3f9b541eb1b01e8e46854/1627103366283/RalphRoll.gif?format=1500w'}";"edit";"{'successful': [{'name': 'shill-0', 'id': 1021384942334263297}], 'failed': []}";""
